family,param,seed,unsafe_rate,missed_urgent,false_urgent,false_maint,action_acc,approval_load,escalation_rate,rmse
Width gate,0.62,0,0.07301587301587302,0.2126984126984127,0.09496938407972146,0.5101452755432825,0.4835069444444444,0.5443793402777778,0.6200086805555556,1393.5008544921875
Linear score gate,0.62,0,0.09523809523809523,0.2126984126984127,0.09556969624204587,0.5149477728418778,0.4778645833333333,0.5467664930555556,0.6200086805555556,1390.1678466796875
Anomaly trigger,0.62,0,0.044444444444444446,0.1746031746031746,0.26173610277344217,0.7138912234361868,0.2957899305555556,0.7335069444444444,0.6200086805555556,1654.322509765625
Random gate,0.62,0,0.06031746031746032,0.1746031746031746,0.25477248169047906,0.6952815464041302,0.3108723958333333,0.7113715277777778,0.6266276041666666,1479.891845703125
Width gate,0.66,0,0.09523809523809523,0.2126984126984127,0.09544963380958098,0.4932164725657342,0.4982638888888889,0.5278862847222222,0.6599392361111112,1398.3900146484375
Linear score gate,0.66,0,0.10476190476190476,0.2126984126984127,0.09544963380958098,0.4917757233761556,0.4983723958333333,0.5250651041666666,0.6599392361111112,1394.0833740234375
Anomaly trigger,0.66,0,0.06666666666666667,0.1746031746031746,0.2398847400648337,0.7087285388401969,0.3006727430555556,0.7280815972222222,0.6599392361111112,1645.2333984375
Random gate,0.66,0,0.06349206349206349,0.19365079365079366,0.23892424060511466,0.6920398607275784,0.3132595486111111,0.70703125,0.6643880208333334,1488.564697265625
Width gate,0.7000000000000001,0,0.10476190476190476,0.2126984126984127,0.09544963380958098,0.4760475447232561,0.5120442708333334,0.5103081597222222,0.6999782986111112,1401.92822265625
Linear score gate,0.7000000000000001,0,0.10476190476190476,0.2126984126984127,0.09544963380958098,0.47052467282987154,0.5164930555555556,0.5047743055555556,0.6999782986111112,1399.333740234375
Anomaly trigger,0.7000000000000001,0,0.06666666666666667,0.1746031746031746,0.2183935646536199,0.7089686637051267,0.3006727430555556,0.7282986111111112,0.6999782986111112,1631.36865234375
Random gate,0.7000000000000001,0,0.06666666666666667,0.18412698412698414,0.2288389962780646,0.6958818585664546,0.310546875,0.7092013888888888,0.6935763888888888,1483.138671875
Width gate,0.74,0,0.10476190476190476,0.2126984126984127,0.09544963380958098,0.4575579301236643,0.5259331597222222,0.4907769097222222,0.7400173611111112,1407.0411376953125
Linear score gate,0.74,0,0.10476190476190476,0.2126984126984127,0.09544963380958098,0.4575579301236643,0.5244140625,0.4892578125,0.7400173611111112,1406.6956787109375
Anomaly trigger,0.74,0,0.06666666666666667,0.1746031746031746,0.20014407491895786,0.7112498499219594,0.298828125,0.7299262152777778,0.7400173611111112,1622.0399169921875
Random gate,0.74,0,0.07936507936507936,0.18412698412698414,0.20602713410973705,0.6877176131588426,0.3169487847222222,0.7023654513888888,0.7405598958333334,1470.0286865234375
Width gate,0.78,0,0.10476190476190476,0.2126984126984127,0.09544963380958098,0.47172529715452033,0.5113932291666666,0.5018446180555556,0.7799479166666666,1412.350341796875
Linear score gate,0.78,0,0.10476190476190476,0.2126984126984127,0.09544963380958098,0.46644255012606556,0.5161675347222222,0.4970703125,0.7799479166666666,1410.5899658203125
Anomaly trigger,0.78,0,0.06666666666666667,0.1746031746031746,0.1846560211309881,0.7240965301957017,0.2874348958333333,0.7413194444444444,0.7799479166666666,1610.0592041015625
Random gate,0.78,0,0.08253968253968254,0.2,0.18273502221155,0.6869972385640533,0.3168402777777778,0.7000868055555556,0.7867838541666666,1469.08251953125
Width gate,0.8200000000000001,0,0.10476190476190476,0.2126984126984127,0.09544963380958098,0.49609797094489133,0.4893663194444444,0.5238715277777778,0.8199869791666666,1418.5145263671875
Linear score gate,0.8200000000000001,0,0.10476190476190476,0.2126984126984127,0.09544963380958098,0.48937447472685797,0.4954427083333333,0.5177951388888888,0.8199869791666666,1417.876708984375
Anomaly trigger,0.8200000000000001,0,0.09206349206349207,0.2,0.1730099651818946,0.7297394645215513,0.2783203125,0.7412109375,0.8199869791666666,1609.3226318359375
Random gate,0.8200000000000001,0,0.08253968253968254,0.19365079365079366,0.17625165085844638,0.6826749909953176,0.3215060763888889,0.6953125,0.8184678819444444,1469.1116943359375
