family,param,seed,unsafe_rate,missed_urgent,false_urgent,false_maint,action_acc,approval_load,escalation_rate,rmse
HERA (decision-sufficiency),0.15,1,0.03085824493731919,0.1523625843780135,0.623189070236567,0.927196038877682,0.10888344248463176,0.9305717385190244,0.9305717385190244,868.3627319335938
HERA (decision-sufficiency),0.2,1,0.0626808100289296,0.18032786885245902,0.6183752063084541,0.8641114982578397,0.16195909839688216,0.8696211177628671,0.8696211177628671,871.4027099609375
HERA (decision-sufficiency),0.3,1,0.08678881388621022,0.18997107039537126,0.6106271777003485,0.8052906656886117,0.21049459600626783,0.8138936879746073,0.8138936879746073,870.1189575195312
HERA (decision-sufficiency),0.4,1,0.15139826422372227,0.2111861137897782,0.5812396845772969,0.7305153126719237,0.2733737795813412,0.7431797179476878,0.7431797179476878,865.08740234375
HERA (decision-sufficiency),0.5,1,0.21407907425265188,0.24686595949855353,0.5357601320374106,0.6094810196222263,0.377114387882197,0.625457029209691,0.625457029209691,866.580078125
Width gate,0.02,1,0.0,0.29122468659594986,0.4049605721621126,0.9560792224463598,0.1118164651050665,0.9593394672345212,0.0,751.2255859375
Linear score gate,0.02,1,0.0,0.29218900675024106,0.4049605721621126,0.9560792224463598,0.11177628671300574,0.9593394672345212,0.020008839246253365,747.4544677734375
Anomaly trigger,0.02,1,0.0,0.29604628736740596,0.4047313405464882,0.9560792224463598,0.11157539475270199,0.9593394672345212,0.020008839246253365,748.784423828125
Random gate,0.02,1,0.0,0.2844744455159113,0.40890335595085275,0.9569044562626078,0.11069147012736551,0.9600626782916147,0.020129374422435613,753.7877807617188
Width gate,0.06,1,0.0,0.29122468659594986,0.4049605721621126,0.9560792224463598,0.1118164651050665,0.9593394672345212,0.0,751.2255859375
Linear score gate,0.06,1,0.0,0.29604628736740596,0.404410416284614,0.9560792224463598,0.11161557314476275,0.9593394672345212,0.060026517738760096,772.087646484375
Anomaly trigger,0.06,1,0.0,0.3153326904532305,0.40450210893086375,0.9560792224463598,0.10807987464341677,0.9593394672345212,0.060026517738760096,763.7393798828125
Random gate,0.06,1,0.0,0.2806171648987464,0.41821015954520446,0.9595176966807262,0.10723612841014103,0.9625537385993812,0.06308007553537708,758.1497802734375
Width gate,0.1,1,0.0,0.29122468659594986,0.4049605721621126,0.9560792224463598,0.1118164651050665,0.9593394672345212,0.0,751.2255859375
Linear score gate,0.1,1,0.0,0.29797492767598843,0.40271410232899324,0.9560792224463598,0.11153521636064125,0.9593394672345212,0.10000401783920608,786.8878784179688
Anomaly trigger,0.1,1,0.0,0.3240115718418515,0.40386026040711537,0.9560792224463598,0.10647273896098679,0.9593394672345212,0.10000401783920608,771.5128173828125
Random gate,0.1,1,0.0,0.2757955641272903,0.4282046579864295,0.9605721621125985,0.10542810076740729,0.9634376632247178,0.10257543493109406,765.0853271484375
Width gate,0.13999999999999999,1,0.0,0.29604628736740596,0.3883183568677792,0.9560792224463598,0.11161557314476275,0.9593394672345212,0.1400216963317128,798.9781494140625
Linear score gate,0.13999999999999999,1,0.0,0.3076181292189007,0.40051347881899874,0.9560792224463598,0.11097271887179075,0.9593394672345212,0.1400216963317128,803.8252563476562
Anomaly trigger,0.13999999999999999,1,0.0,0.32208293153326906,0.4024390243902439,0.9560792224463598,0.10603077664831853,0.9593394672345212,0.1400216963317128,777.5148315429688
Random gate,0.13999999999999999,1,0.0,0.2690453230472517,0.43517329910141206,0.9626810929763433,0.1024548997549118,0.9655269396118767,0.14271364859978303,768.703369140625
Width gate,0.18,1,0.0,0.29797492767598843,0.383183568677792,0.9560792224463598,0.11153521636064125,0.9593394672345212,0.17999919643215878,813.4785766601562
Linear score gate,0.18,1,0.0,0.32304725168756027,0.39611223179900973,0.9560792224463598,0.10936558318936077,0.9593394672345212,0.17999919643215878,809.7453002929688
Anomaly trigger,0.18,1,0.0,0.3201542912246866,0.39730423620025673,0.9560792224463598,0.10603077664831853,0.9593394672345212,0.17999919643215878,798.3405151367188
Random gate,0.18,1,0.0,0.25843780135004824,0.44530533651201176,0.9644232532550889,0.09968259070272008,0.9668528265498815,0.17995901804009803,772.7197875976562
Width gate,0.22,1,0.0,0.30665380906460943,0.3786447826884284,0.9560792224463598,0.1111736108320945,0.9593394672345212,0.2200168749246655,823.9825439453125
Linear score gate,0.22,1,0.0,0.3326904532304725,0.3885934348065285,0.9560792224463598,0.10763791233074853,0.9593394672345212,0.2200168749246655,816.0525512695312
Anomaly trigger,0.22,1,0.0,0.3172613307618129,0.3929029891802677,0.9560792224463598,0.1043834625738278,0.9593394672345212,0.2200168749246655,805.4229736328125
Random gate,0.22,1,0.0,0.2536162005785921,0.4520447460113699,0.9651567944250871,0.09912009321386958,0.9678572863514002,0.2204990156293945,776.3104858398438
Width gate,0.26,1,0.0,0.3105110896817743,0.3758481569778104,0.9560792224463598,0.1110128972638515,0.9593394672345212,0.25999437502511147,829.0847778320312
Linear score gate,0.26,1,0.0,0.32979749276759884,0.38002017238217495,0.9560792224463598,0.10747719876250553,0.9593394672345212,0.25999437502511147,820.0203857421875
Anomaly trigger,0.26,1,0.0,0.3124397299903568,0.3992297817715019,0.9560792224463598,0.1034995379484913,0.9593394672345212,0.25999437502511147,806.4844360351562
Random gate,0.26,1,0.0,0.2304725168756027,0.4602053915275995,0.9669906473500826,0.0975129575314396,0.9694644220338302,0.25577564385873275,780.4097290039062
Width gate,0.30000000000000004,1,0.0,0.3191899710703954,0.37378507243719056,0.9560792224463598,0.11065129173530475,0.9593394672345212,0.3000120535176182,833.1969604492188
Linear score gate,0.30000000000000004,1,0.0,0.32786885245901637,0.37814047313405463,0.9560792224463598,0.10683434448953352,0.9593394672345212,0.3000120535176182,824.7767944335938
Anomaly trigger,0.30000000000000004,1,0.0,0.30279652844744454,0.40436456996148906,0.9560792224463598,0.10337900277230905,0.9593394672345212,0.3000120535176182,808.8858032226562
Random gate,0.30000000000000004,1,0.0,0.24686595949855353,0.46969558041445075,0.9677700348432056,0.09417815099039736,0.9700269195226807,0.29993169673349673,789.4886474609375
Width gate,0.34,1,0.0,0.33076181292189005,0.3720887584815698,0.9560792224463598,0.11016915103057576,0.9593394672345212,0.3399895536180642,836.7073974609375
Linear score gate,0.34,1,0.0,0.32786885245901637,0.3781863194571795,0.9560792224463598,0.10591024147213629,0.9593394672345212,0.3399895536180642,829.877685546875
Anomaly trigger,0.34,1,0.0,0.28640308582449375,0.41394645149459014,0.9560792224463598,0.10249507814697256,0.9593394672345212,0.3399895536180642,813.6553344726562
Random gate,0.34,1,0.0,0.2420443587270974,0.4790482303319274,0.9711626627544471,0.09092370123347664,0.9730804773192977,0.336333319940536,791.283203125
Width gate,0.38,1,0.0,0.3326904532304725,0.36965890335595086,0.9560792224463598,0.1102093294226365,0.9593394672345212,0.3800072321105709,840.15771484375
Linear score gate,0.38,1,0.0,0.32594021215043395,0.37841555107280395,0.9560792224463598,0.1043031057897063,0.9593394672345212,0.3800072321105709,833.0850219726562
Anomaly trigger,0.38,1,0.0,0.25650916104146576,0.42458279845956354,0.9561250687694847,0.1026156133231548,0.9593796456265821,0.3800072321105709,819.7467041015625
Random gate,0.38,1,0.0,0.21986499517839922,0.48826334128002935,0.9726755914175683,0.08867371127807465,0.9747277913937884,0.37799831250753346,796.0137939453125
Width gate,0.42000000000000004,1,0.0,0.3442622950819672,0.36374472767284066,0.9560792224463598,0.1098879022861505,0.9593394672345212,0.4199847322110169,839.0872192382812
Linear score gate,0.42000000000000004,1,0.0,0.32208293153326906,0.3827251054465432,0.9560792224463598,0.10325846759612681,0.9593394672345212,0.4199847322110169,835.2156372070312
Anomaly trigger,0.42000000000000004,1,0.0,0.23336547733847637,0.4328809829451678,0.9561709150926095,0.10217365101048656,0.9594198240186428,0.4199847322110169,824.2767944335938
Random gate,0.42000000000000004,1,0.0,0.21986499517839922,0.49798276178250506,0.9747386759581882,0.08509783438466792,0.9766563542127044,0.4204668729157459,800.551513671875
Width gate,0.46,1,0.0,0.3191899710703954,0.39253621859526866,0.9560792224463598,0.10490578167061754,0.9593394672345212,0.46000241070352366,838.21875
Linear score gate,0.46,1,0.0,0.3085824493731919,0.39684577296900786,0.9560792224463598,0.10201293744224356,0.9593394672345212,0.46000241070352366,838.4698486328125
Anomaly trigger,0.46,1,0.0,0.22179363548698167,0.44053731890702363,0.9563543003851092,0.09996383944714532,0.9595805375868858,0.46000241070352366,827.9505004882812
Random gate,0.46,1,0.0,0.21793635486981677,0.5049972492206125,0.9758848340363103,0.0830487363895697,0.9779018843665876,0.4588372373337619,806.4329223632812
Width gate,0.5,1,0.0,0.304725168756027,0.42334494773519166,0.9560792224463598,0.10181204548193981,0.9593394672345212,0.49997991080396964,842.416748046875
Linear score gate,0.5,1,0.0,0.29508196721311475,0.4216486337795709,0.9560792224463598,0.09948169874241633,0.9593394672345212,0.49997991080396964,842.2479248046875
Anomaly trigger,0.5,1,0.0,0.1880424300867888,0.44640564826700896,0.9568127636163579,0.09763349270762184,0.9599823215074933,0.49997991080396964,829.3966674804688
Random gate,0.5,1,0.0,0.19382835101253615,0.5110489638730974,0.979598386209426,0.07979428663264897,0.9810357989473262,0.5025915062879184,811.405517578125
Width gate,0.54,1,0.0,0.28640308582449375,0.4573629194938566,0.9560792224463598,0.09988348266302383,0.9593394672345212,0.5399975892964763,848.483154296875
Linear score gate,0.54,1,0.0,0.2709739633558341,0.45053181734824865,0.9560792224463598,0.09755313592350034,0.9593394672345212,0.5399975892964763,846.9988403320312
Anomaly trigger,0.54,1,0.0,0.16297010607521698,0.4541536768751146,0.9571336878782322,0.09755313592350034,0.9602635702519186,0.5399975892964763,832.0612182617188
Random gate,0.54,1,0.0,0.19479267116682739,0.5219145424536952,0.9790482303319273,0.07919161075173771,0.9805134798505364,0.5348949335047611,815.6581420898438
Width gate,0.5800000000000001,1,0.0,0.26422372227579555,0.4892719603887768,0.9560792224463598,0.09759331431556109,0.9593394672345212,0.580015267788983,852.7378540039062
Linear score gate,0.5800000000000001,1,0.0,0.25265188042430087,0.4827617825050431,0.9560792224463598,0.09594600024107035,0.9593394672345212,0.580015267788983,852.0808715820312
Anomaly trigger,0.5800000000000001,1,0.0,0.15718418514946964,0.4733174399413167,0.957592151109481,0.0966290329061031,0.960665354172526,0.580015267788983,837.0452270507812
Random gate,0.5800000000000001,1,0.0,0.19768563162970107,0.5315881166330461,0.9837245552906657,0.0742496685282655,0.9846920326248544,0.5830286471935393,818.9081420898438
Width gate,0.62,1,0.0,0.25265188042430087,0.520768384375573,0.9560792224463598,0.0957451082807666,0.9593394672345212,0.619992767889429,858.78515625
Linear score gate,0.62,1,0.0,0.23722275795564127,0.5147166697230882,0.9560792224463598,0.09453975651894411,0.9593394672345212,0.619992767889429,857.2297973632812
Anomaly trigger,0.62,1,0.0,0.14946962391513982,0.5005043095543737,0.9580506143407299,0.0951826107919161,0.9610671380931335,0.619992767889429,844.5327758789062
Random gate,0.62,1,0.0,0.2073288331726133,0.5403906106730241,0.9836787089675408,0.0723211057093495,0.9848527461930974,0.6190686648720318,826.1217651367188
Width gate,0.66,1,0.0,0.24493731918997108,0.547634329726756,0.9560792224463598,0.09317369118887862,0.9593394672345212,0.6600104463819358,863.5571899414062
Linear score gate,0.66,1,0.0,0.23143683702989393,0.5418118466898955,0.9560792224463598,0.09228976656354212,0.9593394672345212,0.6600104463819358,860.7625732421875
Anomaly trigger,0.66,1,0.0,0.1446480231436837,0.5282413350449294,0.958371538602604,0.09245048013178513,0.9613483868375587,0.6600104463819358,850.6366577148438
Random gate,0.66,1,0.0,0.18900675024108005,0.5495598752980011,0.9847331743994132,0.07007111575394753,0.9858973843866768,0.6593274137169031,829.3094482421875
Width gate,0.7000000000000001,1,0.0,0.2391513982642237,0.5678525582248304,0.9560792224463598,0.09152637711438788,0.9593394672345212,0.6999879464823818,867.0470581054688
Linear score gate,0.7000000000000001,1,0.0,0.22372227579556414,0.569594718503576,0.9560792224463598,0.09200851781911688,0.9593394672345212,0.6999879464823818,866.8572387695312
Anomaly trigger,0.7000000000000001,1,0.0,0.14175506268081003,0.5507060333761232,0.9585090775719787,0.08867371127807465,0.961468922013741,0.6999879464823818,854.5357055664062
Random gate,0.7000000000000001,1,0.0,0.17357762777242045,0.5566660553823584,0.9861544104162846,0.06942826148097553,0.9874241632849854,0.6980995620555266,834.2469482421875
Width gate,0.74,1,0.0,0.2391513982642237,0.5855492389510362,0.9560792224463598,0.0904817389208084,0.9593394672345212,0.7400056249748885,869.8250122070312
Linear score gate,0.74,1,0.0,0.21697203471552556,0.5937557307903906,0.9560792224463598,0.09003977660814014,0.9593394672345212,0.7400056249748885,871.1121826171875
Anomaly trigger,0.74,1,0.0,0.1407907425265188,0.5702824133504493,0.9585090775719787,0.08678532685121941,0.961468922013741,0.7400056249748885,858.489013671875
Random gate,0.74,1,0.0,0.17357762777242045,0.5659270126535851,0.9887676508344031,0.0654506006669613,0.9895134396721443,0.7388806299971875,836.9962768554688
Width gate,0.78,1,0.0,0.22854387656702024,0.6027874564459931,0.9560792224463598,0.08803085700510266,0.9593394672345212,0.7799831250753345,870.7952270507812
Linear score gate,0.78,1,0.0,0.18997107039537126,0.6089308637447277,0.9560792224463598,0.08827192735746715,0.9593394672345212,0.7799831250753345,870.8671264648438
Anomaly trigger,0.78,1,0.0,0.13211186113789777,0.5854116999816614,0.9586007702182285,0.08630318614649042,0.9615492787978626,0.7799831250753345,860.7799682617188
Random gate,0.78,1,0.0,0.1600771456123433,0.5767008985879333,0.9905556574362736,0.06396400016071357,0.9910803969625136,0.7799429466832737,843.831787109375
Width gate,0.8200000000000001,1,0.0,0.21407907425265188,0.6108564093159728,0.9560792224463598,0.0871871107718269,0.9593394672345212,0.8200008035678412,870.0752563476562
Linear score gate,0.8200000000000001,1,0.0,0.18129218900675023,0.6153951953053365,0.9560792224463598,0.08803085700510266,0.9593394672345212,0.8200008035678412,871.54931640625
Anomaly trigger,0.8200000000000001,1,0.0,0.12825458052073288,0.6033376123234917,0.958784155510728,0.08453533689581742,0.9617099923661055,0.8200008035678412,863.6202392578125
Random gate,0.8200000000000001,1,0.0,0.15429122468659595,0.5851366220429122,0.992802127269393,0.061472939852947085,0.9933705653099763,0.8211257985455422,850.7374267578125
Width gate,0.86,1,0.0,0.20057859209257473,0.6162204291215845,0.9560792224463598,0.08722728916388767,0.9593394672345212,0.8599783036682872,870.3696899414062
Linear score gate,0.86,1,0.0,0.16972034715525555,0.6220887584815697,0.9560792224463598,0.08682550524328016,0.9593394672345212,0.8599783036682872,870.2678833007812
Anomaly trigger,0.86,1,0.0,0.12825458052073288,0.6177333577847056,0.9601595452044746,0.08280766603720519,0.962915344127928,0.8599783036682872,866.2531127929688
Random gate,0.86,1,0.0,0.16200578592092574,0.5938474234366404,0.9931688978543921,0.05910241472136285,0.9936116356623408,0.8581300976334927,851.8866577148438
Width gate,0.9,1,0.0,0.17839922854387658,0.6214469099578214,0.9560792224463598,0.08694604041946241,0.9593394672345212,0.8999959821607939,870.0941772460938
Linear score gate,0.9,1,0.0,0.12921890067502412,0.623189070236567,0.9560792224463598,0.08634336453855117,0.9593394672345212,0.8999959821607939,867.2747192382812
Anomaly trigger,0.9,1,0.0,0.12825458052073288,0.6226389143590684,0.9636897120850908,0.0801558921611957,0.966451042629274,0.8999959821607939,867.4571533203125
Random gate,0.9,1,0.0,0.14561234329797493,0.6025582248303686,0.9954612140106364,0.05604885692474587,0.9957812688336213,0.9013620474908595,857.04443359375
Width gate,0.9400000000000001,1,0.0,0.12921890067502412,0.623189070236567,0.9560792224463598,0.08634336453855117,0.9593394672345212,0.9399734822612399,867.2825317382812
Linear score gate,0.9400000000000001,1,0.0,0.12825458052073288,0.623189070236567,0.9582339996332294,0.08449515850375668,0.9612278516613765,0.9399734822612399,867.2874145507812
Anomaly trigger,0.9400000000000001,1,0.0,0.12825458052073288,0.6241059966990647,0.976801760498808,0.06922736952067178,0.9785045602474989,0.9399734822612399,868.5284423828125
Random gate,0.9400000000000001,1,0.0,0.14175506268081003,0.6106730240234733,0.9974784522281313,0.05347743983285789,0.9977098316525372,0.9385270601470529,860.5233764648438
Width gate,0.98,1,0.0,0.12825458052073288,0.623189070236567,0.9774436090225563,0.06958897504921853,0.9799911607537466,0.9799911607537466,867.3506469726562
Linear score gate,0.98,1,0.0,0.12825458052073288,0.623189070236567,0.9774894553456813,0.06950861826509704,0.9799911607537466,0.9799911607537466,867.3507690429688
Anomaly trigger,0.98,1,0.0,0.12825458052073288,0.624014304052815,0.9930313588850174,0.05608903531680662,0.9938125276226445,0.9799911607537466,867.9572143554688
Random gate,0.98,1,0.0,0.13886210221793635,0.6192462864478269,0.9990830735375023,0.05066495238860541,0.9990758969826028,0.9802724094981718,865.4336547851562
P: Always-edge (CQR),0.02,1,0.0,0.11764705882352941,0.8134513112048414,1.0,0.047772108160231426,1.0,0.0,751.2255859375
P: Always-cloud (CQR),0.02,1,0.0,0.0,0.7765908674124335,1.0,0.04556229659689019,1.0,1.0,867.355224609375
P: HERA,0.02,1,0.0,0.0,0.7765908674124335,1.0,0.04556229659689019,1.0,1.0,867.355224609375
P: Always-edge (CQR),0.05,1,0.0,0.2034715525554484,0.5664771685310838,1.0,0.06187472377355458,1.0,0.0,751.2255859375
P: Always-cloud (CQR),0.05,1,0.0,0.02892960462873674,0.7194205024757014,1.0,0.04825424886496042,1.0,1.0,867.355224609375
P: HERA,0.05,1,0.0,0.02892960462873674,0.7194205024757014,1.0,0.04825424886496042,1.0,1.0,867.355224609375
P: Always-edge (CQR),0.1,1,0.0,0.29122468659594986,0.4049605721621126,0.9560792224463598,0.1118164651050665,0.9593394672345212,0.0,751.2255859375
P: Always-cloud (CQR),0.1,1,0.0,0.12825458052073288,0.623189070236567,1.0,0.05006227650769416,1.0,1.0,867.355224609375
P: HERA,0.1,1,0.0,0.12825458052073288,0.623189070236567,0.9560792224463598,0.08638354293061191,0.9593394672345212,0.9593394672345212,867.3399047851562
P: Always-edge (CQR),0.15,1,0.03085824493731919,0.3702989392478303,0.3157894736842105,0.927196038877682,0.1411466913094138,0.9305717385190244,0.0,751.2255859375
P: Always-cloud (CQR),0.15,1,0.0,0.21504339440694312,0.5566202090592335,0.9709792774619476,0.07862911326288721,0.9745670778255454,1.0,867.355224609375
P: HERA,0.15,1,0.03085824493731919,0.21504339440694312,0.5566202090592335,0.8990463964790024,0.13732974406364257,0.9059022057937242,0.9305717385190244,868.3627319335938
P: Always-edge (CQR),0.2,1,0.0626808100289296,0.43008678881388623,0.23624610306253438,0.8641114982578397,0.1940616336534212,0.8696211177628671,0.0,751.2255859375
P: Always-cloud (CQR),0.2,1,0.0,0.2266152362584378,0.5123326609205942,0.910416284613974,0.13327172646550686,0.9210092812085661,1.0,867.355224609375
P: HERA,0.2,1,0.0626808100289296,0.2266152362584378,0.5123326609205942,0.8491655969191271,0.17875366627827555,0.8565229619510627,0.8696211177628671,871.4027099609375
P: Always-edge (CQR),0.3,1,0.08775313404050145,0.4956605593056895,0.161195672107097,0.8052906656886117,0.2435212342802041,0.8138535095825465,0.0,751.2255859375
P: Always-cloud (CQR),0.3,1,0.03085824493731919,0.39633558341369335,0.3560883917109848,0.7139189437007152,0.30202097312065573,0.7373940294909398,1.0,867.355224609375
P: HERA,0.3,1,0.10800385728061716,0.39633558341369335,0.3560425453878599,0.6816431322207959,0.3244003374984933,0.6999879464823818,0.8138936879746073,870.1189575195312
P: Always-edge (CQR),0.4,1,0.15332690453230471,0.5197685631629702,0.10576746744911059,0.7305153126719237,0.30696291534412795,0.7430993611635662,0.0,751.2212524414062
P: Always-cloud (CQR),0.4,1,0.09064609450337512,0.5631629701060752,0.21414817531633962,0.635200806895287,0.37534653863152395,0.6628229338261883,1.0,867.385986328125
P: HERA,0.4,1,0.19961427193828352,0.5631629701060752,0.21355217311571612,0.5966440491472584,0.4038731969946563,0.6192293784402748,0.7431797179476878,865.1182250976562
P: Always-edge (CQR),0.5,1,0.21697203471552556,0.549662487945998,0.08133137722354668,0.6093893269759765,0.40495801358029654,0.6252159588573265,0.0,751.2014770507812
P: Always-cloud (CQR),0.5,1,0.22950819672131148,0.6673095467695275,0.11255272327159362,0.5261324041811847,0.4705291494234401,0.5543814536542248,1.0,867.7174072265625
P: HERA,0.5,1,0.29315332690453233,0.6673095467695275,0.11255272327159362,0.4689161929213277,0.5121539635983768,0.4930692273695207,0.625457029209691,867.0191040039062
P: Always-edge (CQR),0.6,1,0.2815814850530376,0.5814850530376084,0.0611589950485971,0.39432422519713917,0.5837518582506328,0.42106954879665714,0.0,750.924560546875
P: Always-cloud (CQR),0.6,1,0.40405014464802314,0.7155255544840887,0.06977810379607556,0.28846506510177883,0.6592470569327815,0.31580216159749286,1.0,867.4992065429688
P: HERA,0.6,1,0.4252651880424301,0.7155255544840887,0.06780671190170548,0.24376490005501558,0.6917111977178674,0.26843183735786896,0.42267668447908713,852.64404296875
P: Always-edge (CQR),0.7,1,0.37319189971070393,0.6730954676952748,0.036401980561158995,0.3006143407298735,0.6550283257664028,0.3256860460444373,0.0,750.8892822265625
P: Always-cloud (CQR),0.7,1,0.5949855351976856,0.8167791706846673,0.045158628278012106,0.1775628094626811,0.7361886777291173,0.19281610349953796,1.0,843.289794921875
P: HERA,0.7,1,0.6123432979749277,0.8167791706846673,0.04277461947551806,0.16316706400146708,0.7472779139378842,0.17786974165293906,0.32821728474426454,842.4193725585938
P: Always-edge (CQR),0.8,1,0.42333654773384766,0.7097396335583414,0.02503209242618742,0.20337428938199156,0.7303628108803085,0.2297802241954277,0.0,751.2914428710938
P: Always-cloud (CQR),0.8,1,0.6875602700096431,0.8351012536162006,0.008389877131854025,0.10659270126535852,0.7981035798947326,0.12242356060910442,1.0,808.26708984375
P: HERA,0.8,1,0.6518804243008679,0.8351012536162006,0.0077938749312305156,0.09462681092976344,0.8064606854433686,0.11121378922415524,0.22704809353529673,806.4264526367188
P: Edge point - margin,0.0,1,0.5207328833172613,0.8428158148505304,0.007518796992481203,0.04625894003300935,0.8504158463578287,0.07541484189802725,0.0,754.2290649414062
P: Cloud point - margin,0.0,1,0.49373191899710706,0.7791706846673095,0.03424720337428938,0.15005501558774986,0.7761259994375025,0.1790349150227008,1.0,948.0377197265625
P: Edge point - margin,240.0,1,0.49662487945998074,0.7666345226615237,0.015037593984962405,0.06358885017421603,0.8405319619108843,0.09397725903009362,0.0,754.2290649414062
P: Cloud point - margin,240.0,1,0.4455159112825458,0.7444551591128254,0.049330643682376676,0.1907207041995232,0.736550283257664,0.21740527944071678,1.0,948.0377197265625
P: Edge point - margin,480.0,1,0.4503375120540019,0.6721311475409836,0.02425270493306437,0.12218045112781954,0.7973000120535176,0.15175378681345172,0.0,754.2290649414062
P: Cloud point - margin,480.0,1,0.381870781099325,0.6441658630665381,0.06207592151109481,0.2941041628461397,0.6549077905902205,0.32223070432721285,1.0,948.0377197265625
P: Edge point - margin,720.0,1,0.351976856316297,0.5776277724204436,0.02769117916743077,0.2554557124518614,0.6907469163084093,0.2794005383904536,0.0,754.2290649414062
P: Cloud point - margin,720.0,1,0.2391513982642237,0.6104146576663452,0.08421969558041445,0.4570419952319824,0.5250512274498774,0.485314797701796,1.0,948.0377197265625
P: Edge point - margin,960.0,1,0.17936354869816779,0.5380906460945034,0.033697047496790755,0.6507427104346232,0.3778375989392905,0.665916670014866,0.0,754.2290649414062
P: Cloud point - margin,960.0,1,0.1562198649951784,0.5670202507232401,0.10860993948285348,0.6768751146158078,0.33741813652617625,0.6887379967053718,1.0,948.0377197265625
P: Edge point - margin,1200.0,1,0.05014464802314368,0.5207328833172613,0.04625894003300935,0.9119292132770952,0.15898589738438668,0.9155048414962433,0.0,754.2290649414062
P: Cloud point - margin,1200.0,1,0.08486017357762778,0.49373191899710706,0.15005501558774986,0.9105996699064735,0.14733416368676924,0.9104825424886496,1.0,948.0377197265625
P: Edge point - margin,1440.0,1,0.0,0.49662487945998074,0.06358885017421603,1.0,0.08566033187351842,1.0,0.0,754.2290649414062
P: Cloud point - margin,1440.0,1,0.0,0.4455159112825458,0.1907207041995232,0.9829910141206675,0.09249065852384587,0.9847723894089758,1.0,948.0377197265625
P: Edge point - margin,1680.0000000000002,1,0.0,0.4503375120540019,0.12218045112781954,1.0,0.08308891478163044,1.0,0.0,754.2290649414062
P: Cloud point - margin,1680.0000000000002,1,0.0,0.381870781099325,0.2941041628461397,1.0,0.06898629916830729,1.0,1.0,948.0377197265625
P: Edge point - margin,1920.0,1,0.0,0.351976856316297,0.2554557124518614,1.0,0.08043714090562096,1.0,0.0,754.2290649414062
P: Cloud point - margin,1920.0,1,0.0,0.2391513982642237,0.4570419952319824,1.0,0.06058901522761059,1.0,1.0,948.0377197265625
P: Edge point - margin,2160.0,1,0.0,0.17936354869816779,0.6507427104346232,1.0,0.05472296998674113,1.0,0.0,754.2290649414062
P: Cloud point - margin,2160.0,1,0.0,0.1562198649951784,0.6768751146158078,1.0,0.056731889589778615,1.0,1.0,948.0377197265625
P: Edge point - margin,2400.0,1,0.0,0.05014464802314368,0.9119292132770952,1.0,0.04479890714773595,1.0,0.0,754.2290649414062
P: Cloud point - margin,2400.0,1,0.0,0.08486017357762778,0.9105996699064735,1.0,0.04576318855719394,1.0,1.0,948.0377197265625
HERA (decision-sufficiency),0.02,2,0.0,0.2227579556412729,0.6275444709334311,0.952365670273244,0.09245048013178513,0.9579734019044558,1.0,887.6578979492188
HERA (decision-sufficiency),0.05,2,0.0,0.2227579556412729,0.6275444709334311,0.952365670273244,0.09245048013178513,0.9579734019044558,1.0,887.6578979492188
HERA (decision-sufficiency),0.1,2,0.0,0.2227579556412729,0.6275444709334311,0.9458096460663855,0.09819599019647234,0.9522278918397685,0.9857366708184339,887.6577758789062
HERA (decision-sufficiency),0.15,2,0.01832208293153327,0.2227579556412729,0.6275444709334311,0.9392536218595269,0.10213347261842581,0.9439109646831934,0.9695849572100125,888.3212890625
HERA (decision-sufficiency),0.2,2,0.05014464802314368,0.2227579556412729,0.6261690812396846,0.9277461947551806,0.10599059825625778,0.9262726505685243,0.9468439873036281,892.2526245117188
HERA (decision-sufficiency),0.3,2,0.06075216972034716,0.2227579556412729,0.6049880799559876,0.854025307170365,0.16714211097271886,0.857768492104946,0.8597774117079835,886.5878295898438
HERA (decision-sufficiency),0.4,2,0.09643201542912247,0.2227579556412729,0.5936181918210159,0.797588483403631,0.21463297038852505,0.8047330145847563,0.8058981879545181,884.299072265625
HERA (decision-sufficiency),0.5,2,0.10703953712632594,0.2256509161041466,0.5816523014854209,0.7470199889968825,0.258467596126803,0.7569609064245248,0.7578448310498613,885.29931640625
Width gate,0.02,2,0.0,0.33365477338476374,0.36177333577847054,0.9837245552906657,0.09068263088111214,0.9857366708184339,0.0,756.5181884765625
Linear score gate,0.02,2,0.0,0.33461909353905495,0.36177333577847054,0.9837245552906657,0.0906424524890514,0.9857366708184339,0.020008839246253365,755.0714111328125
Anomaly trigger,0.02,2,0.0,0.33847637415621984,0.36099394828534753,0.9837245552906657,0.09024066856844389,0.9857366708184339,0.020008839246253365,755.8222045898438
Random gate,0.02,2,0.0,0.33365477338476374,0.3673665871997066,0.983220245736292,0.09076298766523364,0.9852947085057656,0.020973120655711358,759.6096801757812
Width gate,0.06,2,0.0,0.33365477338476374,0.36177333577847054,0.9837245552906657,0.09068263088111214,0.9857366708184339,0.0,756.5181884765625
Linear score gate,0.06,2,0.0,0.35679845708775315,0.3603062534384742,0.9837245552906657,0.08971834947165415,0.9857366708184339,0.060026517738760096,782.105224609375
Anomaly trigger,0.06,2,0.0,0.3837994214079074,0.36686227764533286,0.9837245552906657,0.08469605046406042,0.9857366708184339,0.060026517738760096,772.3997802734375
