rep,n_cal,policy,eps,theta,late_rate,premature_rate,timely_rate,false_alarm_rate,median_lead,esc_frac
1,200,hera,0.2,0.265,0.17869718309859156,0.44190140845070425,0.37940140845070425,0.5141460663596202,100.80000000000001,0.6409201630196576
1,500,edge,0.05,0.17,0.032570422535211266,0.698943661971831,0.26848591549295775,0.8285553153491869,142.79999999999998,0.0
1,500,edge,0.1,0.305,0.07658450704225352,0.5774647887323944,0.3459507042253521,0.7050474668671868,121.0,0.0
1,500,edge,0.2,0.46,0.1892605633802817,0.44014084507042256,0.37059859154929575,0.5618009211392048,102.80000000000001,0.0
1,500,cloud,0.05,0.055,0.030809859154929578,0.6927816901408451,0.2764084507042254,0.8183099915405583,137.8,1.0
1,500,cloud,0.1,0.12,0.06954225352112677,0.590669014084507,0.3397887323943662,0.696494031393928,122.8,1.0
1,500,cloud,0.2,0.255,0.1698943661971831,0.4533450704225352,0.3767605633802817,0.5252373343359338,102.0,1.0
1,500,hera,0.05,0.055,0.030809859154929578,0.6919014084507042,0.2772887323943662,0.8159601466303223,137.60000000000002,0.8116706183770153
1,500,hera,0.1,0.12,0.06954225352112677,0.590669014084507,0.3397887323943662,0.6948961368549675,122.6,0.7465421392121302
1,500,hera,0.2,0.255,0.1698943661971831,0.4533450704225352,0.3767605633802817,0.5242973963718395,102.0,0.64739652798014
1,1000,edge,0.05,0.21,0.04225352112676056,0.6619718309859155,0.29577464788732394,0.7903938340069555,136.6,0.0
1,1000,edge,0.1,0.33,0.09507042253521127,0.5554577464788732,0.3494718309859155,0.6828649309145597,118.69999999999999,0.0
1,1000,edge,0.2,0.465,0.19190140845070422,0.43309859154929575,0.375,0.5570072375223235,101.80000000000001,0.0
1,1000,cloud,0.05,0.075,0.04401408450704225,0.6505281690140845,0.30545774647887325,0.7734749506532569,133.5,1.0
1,1000,cloud,0.1,0.125,0.07394366197183098,0.5827464788732394,0.34330985915492956,0.6884105649027165,121.19999999999999,1.0
1,1000,cloud,0.2,0.26,0.17693661971830985,0.4471830985915493,0.37588028169014087,0.5206316383118714,102.19999999999999,1.0
1,1000,hera,0.05,0.07,0.04137323943661972,0.6602112676056338,0.2984154929577465,0.7818403985336968,134.4,0.7945734259999042
1,1000,hera,0.1,0.125,0.07394366197183098,0.5827464788732394,0.34330985915492956,0.6867186765673465,121.19999999999999,0.742146068407136
1,1000,hera,0.2,0.26,0.17693661971830985,0.4471830985915493,0.37588028169014087,0.519691700347777,102.0,0.6441255617539735
1,0,edge_fixed0.5,,0.5,0.22183098591549297,0.4005281690140845,0.37764084507042256,0.5208196259046903,99.39999999999999,0.0
1,0,cloud_fixed0.5,,0.5,0.4005281690140845,0.2306338028169014,0.36883802816901406,0.28282733339599586,76.4,1.0
2,12,edge,0.05,0.01,0.0,0.8714788732394366,0.12852112676056338,0.9771595074725068,179.9,0.0
2,12,edge,0.1,0.415,0.1602112676056338,0.4647887323943662,0.375,0.6034401729485854,105.30000000000001,0.0
2,12,edge,0.2,0.505,0.2367957746478873,0.37411971830985913,0.3890845070422535,0.5118902152457938,94.2,0.0
2,12,cloud,0.05,0.01,0.0035211267605633804,0.7948943661971831,0.20158450704225353,0.9604286117116271,160.1,1.0
2,12,cloud,0.1,0.14,0.09595070422535211,0.5580985915492958,0.3459507042253521,0.6682018986746875,118.4,1.0
2,12,cloud,0.2,0.155,0.10915492957746478,0.5378521126760564,0.3529929577464789,0.6477112510574302,115.5,1.0
2,12,hera,0.05,0.01,0.0035211267605633804,0.7940140845070423,0.20246478873239437,0.9548829777234703,159.89999999999998,0.8934790868111199
