family,param,seed,unsafe_rate,missed_urgent,false_urgent,false_maint,action_acc,approval_load,escalation_rate,rmse
P: Cloud point - margin,300.0,1,0.3326904532304725,0.6460945033751205,0.09384742343664038,0.3463231248853842,0.6152517176262606,0.37369922455703325,1.0,1112.9844970703125
P: Edge point - margin,450.0,1,0.4840887174541948,0.7569913211186113,0.021685310838070786,0.1486796258940033,0.7674072883603198,0.17099923661055086,0.0,846.1764526367188
P: Cloud point - margin,450.0,1,0.28640308582449375,0.5766634522661523,0.10581331377223546,0.4008802494039978,0.5732652979227771,0.4278998754469846,1.0,1112.9844970703125
P: Edge point - margin,600.0,1,0.4484088717454195,0.7251687560270009,0.04240784889051898,0.25761048963873096,0.6786933986901844,0.2739764554622524,0.0,846.1764526367188
P: Cloud point - margin,600.0,1,0.24011571841851495,0.5515911282545806,0.11585365853658537,0.47262974509444344,0.5121539635983768,0.4969665313994134,1.0,1112.9844970703125
P: Edge point - margin,900.0,1,0.24879459980713597,0.6432015429122468,0.07647166697230882,0.46281863194571793,0.521595885732653,0.48278355900196873,0.0,846.1764526367188
P: Cloud point - margin,900.0,1,0.1253616200578592,0.4956605593056895,0.1702732440858243,0.662433522831469,0.35071718429828436,0.6777692956727872,1.0,1112.9844970703125
P: Edge point - margin,1200.0,1,0.11378977820636452,0.5371263259402121,0.08637447276728406,0.8139556207592151,0.23544537747599342,0.8175499216521355,0.0,846.1764526367188
P: Cloud point - margin,1200.0,1,0.033751205400192864,0.43201542912246865,0.2418852008068953,0.9105538235833486,0.14440114106633453,0.9145003816947246,1.0,1112.9844970703125
P: Edge point - margin,1500.0,1,0.008678881388621022,0.502410800385728,0.10618008435723456,0.9999541536768751,0.08445498011169593,0.9978303668287195,0.0,846.1764526367188
P: Cloud point - margin,1500.0,1,0.0,0.3326904532304725,0.3463231248853842,0.9955529066568861,0.07127646751577002,0.9961026959701073,1.0,1112.9844970703125
P: Edge point - margin,1800.0,1,0.0,0.4484088717454195,0.25761048963873096,1.0,0.07971392984852746,1.0,0.0,846.1764526367188
P: Cloud point - margin,1800.0,1,0.0,0.24011571841851495,0.47262974509444344,1.0,0.06251757804652658,1.0,1.0,1112.9844970703125
P: Edge point - margin,2100.0,1,0.0,0.24879459980713597,0.46281863194571793,1.0,0.06737916348587729,1.0,0.0,846.1764526367188
P: Cloud point - margin,2100.0,1,0.0,0.1253616200578592,0.662433522831469,1.0,0.057615814215115115,1.0,1.0,1112.9844970703125
P: Edge point - margin,2400.0,1,0.0,0.11378977820636452,0.8139556207592151,1.0,0.05158905540600265,1.0,0.0,846.1764526367188
P: Cloud point - margin,2400.0,1,0.0,0.033751205400192864,0.9105538235833486,1.0,0.04596408051749769,1.0,1.0,1112.9844970703125
HERA (decision-sufficiency),0.01,2,0.04243008678881389,0.2709739633558341,0.48441225013753897,0.874014304052815,0.16139660090803165,0.8820362409096388,1.0,1029.5997314453125
HERA (decision-sufficiency),0.02,2,0.04243008678881389,0.2709739633558341,0.48441225013753897,0.874014304052815,0.16139660090803165,0.8820362409096388,1.0,1029.5997314453125
HERA (decision-sufficiency),0.05,2,0.04243008678881389,0.2709739633558341,0.47721437740693196,0.8610397946084724,0.17276708586122383,0.8706657559564466,0.960504640604283,1029.1448974609375
HERA (decision-sufficiency),0.1,2,0.11089681774349083,0.2709739633558341,0.44342563726389145,0.639602053915276,0.36011892804049983,0.667041664992567,0.7224878460364016,1004.9945678710938
HERA (decision-sufficiency),0.15,2,0.14175506268081003,0.2719382835101254,0.43109297634329724,0.614386576196589,0.38117240548033265,0.6426533810116919,0.6927558359114468,994.07763671875
HERA (decision-sufficiency),0.2,2,0.16972034715525555,0.2729026036644166,0.4184393911608289,0.5852283146891619,0.405841938205633,0.6150910040580176,0.6596890192454498,990.1298828125
HERA (decision-sufficiency),0.3,2,0.1918997107039537,0.2757955641272903,0.3852466532184119,0.5324133504492939,0.44855156896620996,0.5637430190043794,0.6030374864397927,984.6517944335938
HERA (decision-sufficiency),0.4,2,0.2111861137897782,0.2806171648987464,0.3676875114615808,0.5040344764349899,0.47109164691229055,0.5342922576238499,0.5721403029450761,981.014404296875
HERA (decision-sufficiency),0.5,2,0.23143683702989393,0.2854387656702025,0.35581331377223546,0.47675591417568314,0.4922656595283057,0.5032745389529512,0.5403591948250231,978.23828125
Width gate,0.02,2,0.09161041465766634,0.43972999035679844,0.20447460113698882,0.6992481203007519,0.3268913978062598,0.7224878460364016,0.0,808.8093872070312
Linear score gate,0.02,2,0.09161041465766634,0.4416586306653809,0.20438290849073903,0.6992481203007519,0.3268110410221383,0.7224878460364016,0.020008839246253365,801.8358764648438
Anomaly trigger,0.02,2,0.09161041465766634,0.43876567020250723,0.2048413717219879,0.6992481203007519,0.32669050584595605,0.7224878460364016,0.020008839246253365,804.2256469726562
Random gate,0.02,2,0.09064609450337512,0.43683702989392476,0.20993031358885017,0.7025949018888685,0.32363694804933907,0.7253806902647756,0.019687412109767367,815.6517333984375
Width gate,0.06,2,0.09161041465766634,0.43972999035679844,0.2029616724738676,0.6985604254538786,0.3275342520792318,0.7218851701554904,0.060026517738760096,895.473876953125
Linear score gate,0.06,2,0.09161041465766634,0.46287367405978785,0.20319090408949203,0.6988813497157528,0.3262485435332878,0.7221664188999156,0.060026517738760096,821.9559936523438
Anomaly trigger,0.06,2,0.08968177434908389,0.43105110896817744,0.2167614157344581,0.6992481203007519,0.3225923098557596,0.7225280244284624,0.060026517738760096,814.8184204101562
Random gate,0.06,2,0.08968177434908389,0.43105110896817744,0.2213918943700715,0.7086466165413534,0.31781108120053037,0.7310056651532806,0.06006669613082084,823.0143432617188
Width gate,0.1,2,0.09161041465766634,0.43972999035679844,0.19874381074637815,0.696772418852008,0.329261922937844,0.7202378560809997,0.10000401783920608,901.0549926757812
Linear score gate,0.1,2,0.09257473481195758,0.46673095467695275,0.20126535851824684,0.6979185769301302,0.3269717545903813,0.7212824942745791,0.10000401783920608,889.8569946289062
Anomaly trigger,0.1,2,0.08003857280617165,0.42912246865959497,0.24014304052814964,0.6989271960388777,0.32387801840170355,0.7236530194061633,0.10000401783920608,831.6007690429688
Random gate,0.1,2,0.08871745419479267,0.420443587270974,0.23189070236567028,0.7170364936732074,0.31029772188517013,0.7387199164289445,0.09739242235525734,831.9705200195312
Width gate,0.13999999999999999,2,0.09161041465766634,0.4455159112825458,0.18925362185952688,0.6922336328626444,0.33372172445658727,0.7162200168749246,0.1400216963317128,906.6470336914062
Linear score gate,0.13999999999999999,2,0.09257473481195758,0.47540983606557374,0.19690995782138274,0.6975059600220063,0.32894049580135803,0.7207199967857286,0.1400216963317128,910.5714111328125
Anomaly trigger,0.13999999999999999,2,0.08100289296046287,0.4146576663452266,0.25256739409499357,0.6991105813313773,0.32403873196994654,0.7236530194061633,0.1400216963317128,872.8325805664062
Random gate,0.13999999999999999,2,0.08968177434908389,0.42333654773384766,0.24417751696313955,0.7246469833119383,0.3029048977459922,0.7458314918236972,0.1429145405600868,845.7525024414062
Width gate,0.18,2,0.09257473481195758,0.46383799421407906,0.17902989180267742,0.6863653035026591,0.33922616416890994,0.7109968259070272,0.17999919643215878,919.8863525390625
Linear score gate,0.18,2,0.09450337512054002,0.4734811957569913,0.19713918943700715,0.6956262607738859,0.32970388525051225,0.7189521475350557,0.17999919643215878,922.4629516601562
Anomaly trigger,0.18,2,0.08196721311475409,0.4069431051108968,0.2637538969374656,0.7002567394094994,0.32315480734461005,0.7246173008156214,0.17999919643215878,936.8726196289062
Random gate,0.18,2,0.08871745419479267,0.40790742526518803,0.25522648083623695,0.7296900788556758,0.29816384748282376,0.7501707581662582,0.17770902808469605,854.579345703125
Width gate,0.22,2,0.09257473481195758,0.46962391513982643,0.17297817715019256,0.6816889785439207,0.34264132749407367,0.70685845152477,0.2200168749246655,925.49560546875
Linear score gate,0.22,2,0.09450337512054002,0.46287367405978785,0.19874381074637815,0.6887493123051531,0.334244043553377,0.7129253887259432,0.2200168749246655,930.560302734375
Anomaly trigger,0.22,2,0.08293153326904533,0.3712632594021215,0.2746194755180634,0.7022281313038694,0.31933786009883885,0.7262646148901121,0.2200168749246655,957.171875
Random gate,0.22,2,0.0781099324975892,0.39344262295081966,0.2656335961855859,0.7368879515862827,0.2923781590260758,0.7571216199927678,0.22025794527703002,864.3671264648438
Width gate,0.26,2,0.0935390549662488,0.4570877531340405,0.1900330093526499,0.677196038877682,0.34569488529069065,0.7028807907107557,0.25999437502511147,932.4686279296875
Linear score gate,0.26,2,0.09450337512054002,0.44358727097396333,0.19452594901888867,0.6770126535851825,0.3435654305114709,0.7025995419663305,0.25999437502511147,931.2047119140625
Anomaly trigger,0.26,2,0.08389585342333655,0.3712632594021215,0.28617274894553457,0.7057582981844857,0.3147575234039134,0.7291574591184861,0.25999437502511147,972.4013671875
Random gate,0.26,2,0.08100289296046287,0.39633558341369335,0.27682009902805793,0.7421144324225197,0.28474426453453333,0.7608180320623569,0.2581059905982563,874.2103881835938
Width gate,0.30000000000000004,2,0.09450337512054002,0.43201542912246865,0.2138730973775903,0.6733449477351916,0.3488287998714291,0.6994254489935313,0.3000120535176182,935.500732421875
Linear score gate,0.30000000000000004,2,0.09450337512054002,0.390549662487946,0.20594168347698513,0.668393544837704,0.35115914661095265,0.6950460042589096,0.3000120535176182,936.051025390625
Anomaly trigger,0.30000000000000004,2,0.08486017357762778,0.36162005785920925,0.291582615074271,0.7167155694113332,0.3061995258949737,0.7385993812527623,0.3000120535176182,979.866455078125
Random gate,0.30000000000000004,2,0.07328833172613308,0.38862102217936356,0.2864478268842839,0.7521089308637448,0.27670858612238336,0.7708626300775443,0.295873679135361,881.9671630859375
Width gate,0.34,2,0.09450337512054002,0.4223722275795564,0.23798826334128004,0.6700898587933247,0.34983325967294787,0.696572783157218,0.3399895536180642,940.43701171875
Linear score gate,0.34,2,0.09450337512054002,0.3500482160077146,0.23230331927379425,0.6639464514945901,0.3546546667202379,0.6911487002290169,0.3399895536180642,944.5250244140625
Anomaly trigger,0.34,2,0.08678881388621022,0.343297974927676,0.30006418485237485,0.7186411149825784,0.3045120334284222,0.7403672305034352,0.3399895536180642,981.7186889648438
Random gate,0.34,2,0.0703953712632594,0.36933461909353904,0.3008435723454979,0.7611406565193471,0.26947647555144844,0.7796616979388485,0.3429627546305597,888.5067749023438
Width gate,0.38,2,0.09450337512054002,0.39633558341369335,0.2605905006418485,0.6670640014670823,0.3502350435935554,0.6939210092812086,0.3800072321105709,946.0762939453125
Linear score gate,0.38,2,0.09450337512054002,0.32786885245901637,0.26320374105996697,0.6618833669539703,0.3537305637028406,0.6893004941942223,0.3800072321105709,953.0364379882812
Anomaly trigger,0.38,2,0.08871745419479267,0.31822565091610416,0.30909591050797725,0.7132770951769668,0.3082084454980112,0.7353449314958416,0.3800072321105709,987.7213745117188
Random gate,0.38,2,0.0665380906460945,0.36933461909353904,0.3085916009536035,0.7649459013387127,0.2640122142311865,0.7827554341275262,0.38390453614046366,898.0989379882812
Width gate,0.42000000000000004,2,0.09450337512054002,0.35776277724204436,0.2848432055749129,0.6650009169264625,0.34979308128088715,0.6921129816384748,0.4199847322110169,954.2138671875
Linear score gate,0.42000000000000004,2,0.09546769527483125,0.3105110896817743,0.2932789290298918,0.6600953603520998,0.3530073526457471,0.6876531801197316,0.4199847322110169,961.7183227539062
Anomaly trigger,0.42000000000000004,2,0.08871745419479267,0.3037608486017358,0.31849440674857876,0.707179534201357,0.31238699827232913,0.7296797782152759,0.4199847322110169,991.0390014648438
Random gate,0.42000000000000004,2,0.06750241080038573,0.37319189971070393,0.3212451861360719,0.7710893086374473,0.25907027200771426,0.7881393386636667,0.4222347221664189,909.2095336914062
Width gate,0.46,2,0.09450337512054002,0.3240115718418515,0.3114799193104713,0.6630753713552173,0.34898951343967216,0.6903853107798625,0.46000241070352366,962.095703125
Linear score gate,0.46,2,0.09739633558341369,0.2970106075216972,0.32193288098294515,0.6592242802127269,0.3515609305315601,0.6867692554943952,0.46000241070352366,971.6209106445312
Anomaly trigger,0.46,2,0.08871745419479267,0.29893924783027964,0.3231248853841922,0.7058499908307354,0.3141146691309414,0.7297601349993973,0.46000241070352366,992.4303588867188
Random gate,0.46,2,0.0665380906460945,0.3481195756991321,0.3340821566110398,0.7798001100311756,0.25171762626059707,0.7964160874281812,0.45919884286230866,913.3630981445312
Width gate,0.5,2,0.09450337512054002,0.29797492767598843,0.3344947735191638,0.6610581331377223,0.3478243400699104,0.6886174615291896,0.49997991080396964,969.2623291015625
Linear score gate,0.5,2,0.09836065573770492,0.2892960462873674,0.3465982028241335,0.6580322758114799,0.3495118325364619,0.6856844389087549,0.49997991080396964,980.6198120117188
Anomaly trigger,0.5,2,0.06075216972034716,0.29122468659594986,0.32642582064918396,0.7087383091876032,0.31355217164209087,0.7355458234561453,0.49997991080396964,992.3521728515625
Random gate,0.5,2,0.06364513018322084,0.3558341369334619,0.344810196222263,0.7828259673574179,0.24765960866246134,0.7990276829121299,0.4947968982281329,923.3580932617188
Width gate,0.54,2,0.09932497589199614,0.2892960462873674,0.3582431688978544,0.6589033559508527,0.34702077222869543,0.6864880067499699,0.5399975892964763,976.9710083007812
Linear score gate,0.54,2,0.08871745419479267,0.2796528447444552,0.3676875114615808,0.6566110397946084,0.34858772951906464,0.6849210494596006,0.5399975892964763,988.366455078125
Anomaly trigger,0.54,2,0.040501446480231434,0.29218900675024106,0.3405923344947735,0.7185494223363287,0.3044718550363614,0.7451886375507252,0.5399975892964763,1001.5888061523438
Random gate,0.54,2,0.06846673095467695,0.3548698167791707,0.35306253438474233,0.7931413900605171,0.2382578649202459,0.8087910321828921,0.5438948933263691,930.8526000976562
Width gate,0.5800000000000001,2,0.09932497589199614,0.28254580520732886,0.38561342380341096,0.6566110397946084,0.3473823777572422,0.6844790871469324,0.580015267788983,982.7791137695312
Linear score gate,0.5800000000000001,2,0.08968177434908389,0.2777242044358727,0.3880432789290299,0.6541353383458647,0.3503555787697376,0.6835148057374744,0.580015267788983,996.2533569335938
Anomaly trigger,0.5800000000000001,2,0.040501446480231434,0.29026036644165865,0.36470750045846323,0.7240968274344397,0.2990075937160995,0.7500904013821367,0.580015267788983,1010.5884399414062
Random gate,0.5800000000000001,2,0.06171648987463838,0.3490838958534233,0.36649550706033374,0.8008894186686227,0.23070432721282494,0.815058861344369,0.5793724135160111,942.0564575195312
Width gate,0.62,2,0.10125361620057859,0.2796528447444552,0.4115624426920961,0.6535393361452412,0.34963236771264417,0.6815460645264977,0.619992767889429,988.3035278320312
Linear score gate,0.62,2,0.09257473481195758,0.2777242044358727,0.4119292132770952,0.6516596368971208,0.3516814657077424,0.6806621399011612,0.619992767889429,1001.2647094726562
Anomaly trigger,0.62,2,0.041465766634522665,0.28833172613307617,0.3955620759215111,0.7274436090225563,0.2949897545100245,0.7529832456105107,0.619992767889429,1020.6849975585938
Random gate,0.62,2,0.05689488910318226,0.33847637415621984,0.3785989363653035,0.8076746744911059,0.223793643778376,0.821969544778818,0.6213990116115553,952.6229248046875
Width gate,0.66,2,0.10318225650916105,0.2757955641272903,0.4274252704933064,0.6486796258940033,0.35356985013459763,0.6768050142633292,0.6600104463819358,993.4484252929688
Linear score gate,0.66,2,0.0935390549662488,0.2757955641272903,0.4312305153126719,0.64799193104713,0.3541323476234481,0.6766041223030255,0.6600104463819358,1006.1683349609375
Anomaly trigger,0.66,2,0.041465766634522665,0.2844744455159113,0.4231157161195672,0.7336787089675408,0.2877174655470288,0.7584475069307727,0.6600104463819358,1028.8861083984375
Random gate,0.66,2,0.06075216972034716,0.3355834136933462,0.3893728222996516,0.812809462681093,0.21836956085017478,0.8261882759451967,0.6623006147293985,958.057373046875
Width gate,0.7000000000000001,2,0.10607521697203472,0.2719382835101254,0.4371446909957821,0.6415275994865212,0.35867250592631283,0.6692112981638475,0.6999879464823818,1000.27197265625
Linear score gate,0.7000000000000001,2,0.09161041465766634,0.2729026036644166,0.4440674857876398,0.6514304052814964,0.3507975410824059,0.6793362529631564,0.6999879464823818,1011.8582153320312
Anomaly trigger,0.7000000000000001,2,0.04243008678881389,0.28254580520732886,0.43796992481203006,0.7426187419768935,0.27799429466832737,0.766242114990558,0.6999879464823818,1032.74072265625
Random gate,0.7000000000000001,2,0.05689488910318226,0.32690453230472516,0.40331010452961674,0.8212451861360719,0.2121017316886978,0.8338623488287998,0.7024790067901483,973.2459106445312
Width gate,0.74,2,0.09546769527483125,0.2709739633558341,0.4497982761782505,0.6562442692096094,0.3461368476033589,0.6828719514645024,0.7400056249748885,1010.0518188476562
Linear score gate,0.74,2,0.09257473481195758,0.2719382835101254,0.45612506876948467,0.6670640014670823,0.337136887781751,0.6929969062638113,0.7400056249748885,1020.0159912109375
Anomaly trigger,0.74,2,0.04243008678881389,0.28254580520732886,0.4441133321107647,0.7538510911424904,0.2671059504198642,0.7760858210454418,0.7400056249748885,1034.5565185546875
Random gate,0.74,2,0.055930568948891035,0.3191899710703954,0.412800293416468,0.8285805978360535,0.20442765880509461,0.8407328538711881,0.743782393828599,978.1050415039062
Width gate,0.78,2,0.09257473481195758,0.2709739633558341,0.46336878782321655,0.6978727306070053,0.3102575434931094,0.7200771425127567,0.7799831250753345,1019.977783203125
Linear score gate,0.78,2,0.09257473481195758,0.2709739633558341,0.46937465615257656,0.6991564276545021,0.3091325485154084,0.7212021374904576,0.7799831250753345,1027.856689453125
Anomaly trigger,0.78,2,0.04243008678881389,0.274831243972999,0.44846873280762883,0.7665505226480837,0.256056892603158,0.7872955924303909,0.7799831250753345,1035.988037109375
Random gate,0.78,2,0.054966248794599805,0.3124397299903568,0.4250412616908124,0.8324775353016688,0.2009321386958094,0.8441881955884125,0.776688496926353,988.1875610351562
Width gate,0.8200000000000001,2,0.09257473481195758,0.2709739633558341,0.4742802127269393,0.7401888868512745,0.27329342279721963,0.7572823335610109,0.8200008035678412,1026.2271728515625
Linear score gate,0.8200000000000001,2,0.09257473481195758,0.2709739633558341,0.475197139189437,0.7412433522831469,0.27248985495600464,0.7583269717545904,0.8200008035678412,1030.8323974609375
Anomaly trigger,0.8200000000000001,2,0.04243008678881389,0.2709739633558341,0.4529158261507427,0.7796167247386759,0.24388283980875086,0.7987464341677046,0.8200008035678412,1035.2724609375
Random gate,0.8200000000000001,2,0.052073288331726135,0.29604628736740596,0.43366037043829087,0.8408215661103979,0.1931777090280847,0.8515810197275905,0.8209650849772993,992.6956176757812
Width gate,0.86,2,0.09257473481195758,0.2709739633558341,0.47941500091692646,0.7793416467999267,0.23914178954558238,0.7917553939491342,0.8599783036682872,1028.88330078125
Linear score gate,0.86,2,0.09064609450337512,0.2709739633558341,0.47790207225380527,0.7821382725105447,0.23882036240909638,0.7964160874281812,0.8599783036682872,1030.9940185546875
Anomaly trigger,0.86,2,0.04243008678881389,0.2709739633558341,0.45814230698697966,0.7957087841555107,0.22949897545100245,0.8128892281730885,0.8599783036682872,1032.9195556640625
Random gate,0.86,2,0.048216007714561235,0.29893924783027964,0.4458554923895104,0.8494865211810013,0.1847000683032665,0.8596166981397404,0.8602997308047732,1002.8062133789062
Width gate,0.9,2,0.09257473481195758,0.2709739633558341,0.48262424353566846,0.8165688611773336,0.20687854072080036,0.8247418538310097,0.8999959821607939,1031.3111572265625
Linear score gate,0.9,2,0.055930568948891035,0.2709739633558341,0.4808820832569228,0.8187236383642031,0.20944995781268833,0.8326168186749167,0.8999959821607939,1029.47509765625
Anomaly trigger,0.9,2,0.04243008678881389,0.2709739633558341,0.4621309370988447,0.817210709701082,0.21081602314275383,0.8318936076178232,0.8999959821607939,1031.0120849609375
Random gate,0.9,2,0.04628736740597879,0.28833172613307617,0.45685860993948285,0.8564551622959838,0.17770902808469605,0.8658443489091566,0.9012816907067379,1010.1892700195312
Width gate,0.9400000000000001,2,0.09257473481195758,0.2709739633558341,0.48418301852191453,0.8522373005684944,0.17634296275463057,0.8567238539113665,0.9399734822612399,1032.7398681640625
Linear score gate,0.9400000000000001,2,0.04243008678881389,0.2709739633558341,0.4836787089675408,0.8532917660003668,0.17931616376712603,0.8636345373458154,0.9399734822612399,1029.3890380859375
Anomaly trigger,0.9400000000000001,2,0.04243008678881389,0.2709739633558341,0.4705208142306987,0.8313313772235467,0.19852143517216442,0.8443489091566555,0.9399734822612399,1030.3282470703125
Random gate,0.9400000000000001,2,0.048216007714561235,0.28640308582449375,0.4686869613057033,0.8641114982578397,0.1703965607296396,0.8725943187753626,0.9407770501024549,1019.2286987304688
Width gate,0.98,2,0.055930568948891035,0.2709739633558341,0.48441225013753897,0.8737392261140656,0.16163767126039616,0.8812326730684238,0.9799911607537466,1029.885986328125
Linear score gate,0.98,2,0.04243008678881389,0.2709739633558341,0.48441225013753897,0.8728681459746929,0.1624010607095504,0.8810317811081201,0.9799911607537466,1029.558837890625
Anomaly trigger,0.98,2,0.04243008678881389,0.2709739633558341,0.48069869796442327,0.8586099394828535,0.17489654064044358,0.8685363011772269,0.9799911607537466,1029.880615234375
Random gate,0.98,2,0.04243008678881389,0.2757955641272903,0.47881899871630296,0.8703007518796992,0.16501265619349914,0.878781791152718,0.9803929446743541,1024.8480224609375
Point margin (no UQ),0.0,2,0.5274831243972999,0.7926711668273867,0.01700898587933248,0.07440858243168898,0.826790951826108,0.09920044999799107,0.0,816.5836791992188
Point margin (no UQ),100.0,2,0.5255544840887174,0.7868852459016393,0.020309921144324224,0.10677608655785806,0.7984651854232794,0.12812889228173088,0.05785688456747961,848.8233032226562
Point margin (no UQ),200.0,2,0.5159112825458052,0.7753134040501446,0.023702549055565743,0.12011736658719971,0.7880188034874844,0.1417091887982643,0.1037406083008558,866.591796875
Point margin (no UQ),300.0,2,0.506268081002893,0.7579556412729026,0.02682009902805795,0.12685677608655785,0.7841616778496524,0.15046807826750774,0.14520470890754952,879.3667602539062
Point margin (no UQ),400.0,2,0.506268081002893,0.7386692381870781,0.02938749312305153,0.13712635246653218,0.777492064767568,0.16171802804451765,0.18956165374261721,891.5789184570312
Point margin (no UQ),600.0,2,0.49951783992285437,0.7656702025072324,0.034338896020539154,0.1564735008252338,0.7601349993973241,0.1798384828639158,0.28775764393908954,917.0631713867188
Point margin (no UQ),800.0,2,0.4146576663452266,0.7820636451301832,0.03443058866678892,0.19374656152576564,0.7309654867612199,0.219775804572301,0.40085981759010003,949.458740234375
Point margin (no UQ),1000.0,2,0.38862102217936356,0.7820636451301832,0.03498074454428755,0.23766733907940582,0.697054923861947,0.263931857447065,0.6512515569126923,1014.975830078125
Point margin (no UQ),1500.0,2,0.3702989392478303,0.7820636451301832,0.03507243719053732,0.24569044562626077,0.6902245972116196,0.2719273574671542,0.9997589296476355,1027.63525390625
P: Always-edge (CQR),0.02,2,0.0,0.18129218900675023,0.5823399963322942,1.0,0.05653099762947487,1.0,0.0,808.8093872070312
P: Always-cloud (CQR),0.02,2,0.0,0.07521697203471553,0.767604988079956,1.0,0.046767648358712686,1.0,1.0,1029.5997314453125
P: HERA,0.02,2,0.0,0.07521697203471553,0.767604988079956,1.0,0.046767648358712686,1.0,1.0,1029.5997314453125
P: Always-edge (CQR),0.05,2,0.0,0.3018322082931533,0.42770034843205573,0.9549330643682377,0.10386114347703805,0.960504640604283,0.0,808.8093872070312
P: Always-cloud (CQR),0.05,2,0.0,0.20057859209257473,0.5747295066935632,0.9900513478818999,0.06312025392743782,0.9912812889228173,1.0,1029.5997314453125
P: HERA,0.05,2,0.0,0.20057859209257473,0.5619383825417201,0.9454428754813864,0.10221382940254731,0.9521877134477078,0.960504640604283,1029.1448974609375
P: Always-edge (CQR),0.1,2,0.09161041465766634,0.43972999035679844,0.20447460113698882,0.6992481203007519,0.3268913978062598,0.7224878460364016,0.0,808.8093872070312
P: Always-cloud (CQR),0.1,2,0.04243008678881389,0.2709739633558341,0.48441225013753897,0.874014304052815,0.16139660090803165,0.8820362409096388,1.0,1029.5997314453125
P: HERA,0.1,2,0.11089681774349083,0.2709739633558341,0.44342563726389145,0.639602053915276,0.36011892804049983,0.667041664992567,0.7224878460364016,1004.9945678710938
P: Always-edge (CQR),0.15,2,0.13018322082931533,0.45515911282545807,0.17861727489455345,0.6688520080689528,0.3546546667202379,0.692715657519386,0.0,808.8093872070312
P: Always-cloud (CQR),0.15,2,0.09546769527483125,0.35969141755062684,0.35214560792224464,0.7615532734274711,0.2710032544497569,0.7768090321025353,1.0,1029.5997314453125
P: HERA,0.15,2,0.1880424300867888,0.36065573770491804,0.317990097194205,0.608793324775353,0.3982482221061513,0.6324882478203222,0.6927558359114468,994.07763671875
P: Always-edge (CQR),0.2,2,0.15911282545805208,0.46673095467695275,0.16756831102145608,0.6344672657252889,0.3841054281007674,0.659648840853389,0.0,808.8093872070312
P: Always-cloud (CQR),0.2,2,0.15429122468659595,0.38476374156219867,0.33270676691729323,0.746790757381258,0.27823536502069185,0.7564787657197959,1.0,1029.5997314453125
P: HERA,0.2,2,0.21215043394406943,0.3857280617164899,0.3035485054098661,0.5797267559141757,0.42195347342199363,0.6050062276507694,0.6596890192454498,990.1298828125
P: Always-edge (CQR),0.3,2,0.18418514946962392,0.4783027965284474,0.15532734274711169,0.5763341280029342,0.4330828880228213,0.6029571296556712,0.0,808.8093872070312
P: Always-cloud (CQR),0.3,2,0.2073288331726133,0.40501446480231434,0.31276361635796807,0.5902255639097744,0.3968017999919643,0.5991401824099,1.0,1029.5997314453125
P: HERA,0.3,2,0.2757955641272903,0.4069431051108968,0.28383458646616544,0.4498899688245003,0.5157298404917835,0.4693237976616176,0.6030374864397927,984.6517944335938
P: Always-edge (CQR),0.4,2,0.20540019286403086,0.485053037608486,0.14258206491839354,0.5464881716486337,0.45895777250994413,0.5720197677688938,0.0,808.8093872070312
P: Always-cloud (CQR),0.4,2,0.22854387656702024,0.437801350048216,0.2908490739042729,0.5721621125985696,0.409216923138736,0.5802563381413476,1.0,1029.5997314453125
P: HERA,0.4,2,0.3056894889103182,0.4406943105110897,0.261599119750596,0.4246744911058133,0.5329663706858452,0.4424042749809153,0.5721403029450761,981.014404296875
P: Always-edge (CQR),0.5,2,0.2266152362584378,0.5014464802314368,0.1282321657803044,0.5182468366037044,0.47981035798947325,0.5400779460805979,0.0,808.8093872070312
P: Always-cloud (CQR),0.5,2,0.29411764705882354,0.48987463837994216,0.2306070053181735,0.46291032459196774,0.5081361243923018,0.477921973562618,1.0,1029.5997314453125
P: HERA,0.5,2,0.3413693346190935,0.4918032786885246,0.2001192004401247,0.37814047313405463,0.5766804612479408,0.3958776969745671,0.5403591948250231,978.23828125
P: Always-edge (CQR),0.6,2,0.24783027965284474,0.5216972034715526,0.11837520630845406,0.47038327526132406,0.518381614367793,0.49335047611394595,0.0,808.8098754882812
P: Always-cloud (CQR),0.6,2,0.3548698167791707,0.5670202507232401,0.1910874747845223,0.34242618741976893,0.6060910442364097,0.3628510587006308,1.0,1029.5994873046875
P: HERA,0.6,2,0.36258437801350046,0.570877531340405,0.15959105079772604,0.2622868145974693,0.6759612680300534,0.2915745911848608,0.49427457913134315,972.4722900390625
P: Always-edge (CQR),0.7,2,0.26325940212150434,0.5294117647058824,0.11250687694846873,0.4501192004401247,0.5350154686809434,0.4735827072200571,0.0,808.8115234375
P: Always-cloud (CQR),0.7,2,0.36837029893924783,0.5737704918032787,0.18466898954703834,0.33605354850540986,0.6110329864598819,0.3562216240106071,1.0,1029.5927734375
P: HERA,0.7,2,0.3780135004821601,0.5776277724204436,0.15298918026774252,0.2490372272143774,0.6867692554943952,0.2784362569809956,0.4749085941580618,969.1064453125
P: Always-edge (CQR),0.8,2,0.2806171648987464,0.5342333654773385,0.10127452778287181,0.43251421236016874,0.5496002249989955,0.4562658202418739,0.0,808.4738159179688
